	bbc_url_id	date	news_title	label
845	49946256	5 Oṣù Ọ̀wàrà 2019	Chibok Girls: Jonathan n'írọ́ ni Cameron pa pé òun kọ ìrànwọ́ láti dóòlà àwọn akẹ́ẹ̀kọ́ Chibok	nigeria
846	49875299	30 Oṣù Owewe 2019	Buhari Administration: Ó ti d'èèyàn mẹ́rin t'íjọba Buhari kò bọ́wọ́ fún iìdájọ́ wọn	nigeria
847	49875297	30 Oṣù Owewe 2019	Nigeria at 59: Nàiajíríà ni olú ìlú àwọn tó tòṣì jùlọ làgbáyé - Atiku	politics
848	49868634	29 Oṣù Owewe 2019	Aisha Buhari: Iléeṣẹ́ ààrẹ sọ ìdí tí Aisha Buhari kò fi tíì padà sí Nàìjíríà	politics
849	49862256	28 Oṣù Owewe 2019	Muhammadu Buhari: Ààrẹ Nàìjíríà balẹ̀ bàgẹ̀ s'Abuja lẹ́yìn ìpádé UNO nílùú New York	nigeria
850	49842241	26 Oṣù Owewe 2019	Oyo State: Ètò ìṣúná ìpínlẹ́ Oyo yóò jẹ láti ìbẹrẹ de òpin ọdún	world
851	49829344	26 Oṣù Owewe 2019	Osinbajo fárígá: Mò ṣetán láti wàákò pẹ́lù àwọn tó ń bàmí lórúkọ jẹ́!	politics
852	49806927	24 Oṣù Owewe 2019	Minimum Wage: A i sí ìlànà owó sisan ló n dá àfikún owó oṣù òṣìṣẹ́, dúró- NLC	world
853	49806922	24 Oṣù Owewe 2019	SERAP: Ìbọ̀wọ̀ fófin ni bí wọ́n se fi Sowore sílẹ̀	nigeria
854	49786163	22 Oṣù Owewe 2019	Osinbajo: Igbákejì ààrẹ Yemi Osinbajo ni ìwà àjẹbánu lẹ́nu iṣẹ́ ọba ló le jù nínú ìṣòro Nàìjíríà	politics
855	49724883	17 Oṣù Owewe 2019	Fayemi: Ìdápadà iléèwé Christ School fún ìjọ Anglican tó dá a sílẹ̀ wà ní ìbámu pẹ̀lú ìlérí ìpolongo ìbò	politics
856	49712100	16 Oṣù Owewe 2019	FUOYE protest: Gómìnà Fayemi ní àsìkò tó fún ọlọ́pàá láti máa lo ọta rọ́ba fún kíkojú ìwọ́de	politics
857	49705813	15 Oṣù Owewe 2019	Dolapo Osinbajo: Dolapo, ìyàwó igbákejì ààrẹ ránṣẹ́ mẹ́ta sáwọn obìnrin	politics
858	49699499	14 Oṣù Owewe 2019	FUOYE: Fayemi ní ìṣẹ̀lẹ̀ bí àwọn ìrètí ọ̀la náà ṣe kú ba òun nínú jẹ́	politics
859	49685342	13 Oṣù Owewe 2019	South West Security: Akeredolu gbé ọkọ̀ ogun àti ọ̀gọ́fà ọ̀kadà kalẹ̀ fún Àmọ̀tẹ́kùn	nigeria
860	49685338	13 Oṣù Owewe 2019	Seyi Makinde: Mo ti gba ₦1.2bn padà lọ́wọ́ òṣìṣẹ́ ọba kan, tí mo sì ti fi pamọ́	nigeria
861	49659405	11 Oṣù Owewe 2019	Buhari: Ààrẹ Muhammadu Buhari ń kẹ́dùn alásè rẹ̀ tó sìn ín fún ọgbọ̀n ọdún	politics
862	49652396	10 Oṣù Owewe 2019	Ogun State: Èmi ò ní bojúwẹ̀yìn lórí ètò ẹ̀kọ́ ọ̀fẹ́ nípìnlẹ́ Ogùn- Abiọdun	nigeria
863	49631076	9 Oṣù Owewe 2019	NURTW: Makinde kò tíì yí àṣẹ rẹ̀ padà lórí i gbígbẹ́sẹ̀ lé NURTW ní ìpínlẹ̀ Ọ̀yọ́	nigeria
864	49627703	8 Oṣù Owewe 2019	NNPC: Kyari ṣàlàyé ohun tó fa ẹ̀dínkù iye epo rọ̀bì tí wọ́n ń kó níbùdó ìpọnpo ní Nàìjíríà	nigeria
865	49612328	6 Oṣù Owewe 2019	Seyi Makinde: Ẹni tó bá pín owó àkánṣe iṣẹ́ nínú ìjọba mi yóò gé ìka jẹ	nigeria
866	49560987	3 Oṣù Owewe 2019	Seyi Makinde: Inú mi dùn láti rí àwọn ìjòyè lẹ́yìn Olúbàdàn	nigeria
867	49547940	2 Oṣù Owewe 2019	Muhammadu Buhari: Iléẹjọ́ tó ga jùlọ bẹ̀rẹ̀ ìgbẹ́jọ́ ẹ̀sùn ayédèrú sabuké Buhari	nigeria
868	49541201	1 Oṣù Owewe 2019	Leah Sharibu ṣì wà láàyè - Iléeṣẹ́ Aarẹ Buhari	nigeria
869	49541043	1 Oṣù Owewe 2019	Laipẹ́, ọmọ tí kò bá pé ọdún méjìdínlógún kò ní leè jáde girama l’Ọṣun	entertainment
870	49491054	27 Oṣù Ògún 2019	#Revolution Now: Ara ló ń ta ìjọba àpapọ lórí ìfèhọnú hàn ní Naijiria	world
871	49487800	27 Oṣù Ògún 2019	Gboyega Oyetola: A ṣetán láti pèsè ọkọ̀ oun ìjà fún ilẹ Yorùbá	politics
872	49479851	27 Oṣù Ògún 2019	Minimum Wage: Alága òṣìṣẹ́ Ekiti ní òǹyẹ̀ kò leè yẹ sísan ₦30,000 owó oṣù	nigeria
873	49479850	27 Oṣù Ògún 2019	Seun Fakorede: Iṣẹ́ tí Seyi Makinde rán mi nipínlẹ̀ Oyo níkan ní màá jẹ́	entertainment
874	49472144	26 Oṣù Ògún 2019	Seyi Makinde: Ìyá Akurẹ àti Iya Ibadan kìlọ̀ fún mi lóru ọ̀gànjọ́ làti sọ́ra fún olóṣèlú	entertainment
875	49470496	26 Oṣù Ògún 2019	Adebayo Shittu: Ìyàlẹ́nu ló jẹ́ pé ń kò jẹ mínísítà lẹ́ẹ̀kejì	nigeria
876	49470476	26 Oṣù Ògún 2019	SERAP: Ọ̀rọ̀ àwọn alájẹbánu ti kúrò lọ́rọ̀ yàrá, ó ti di ọ̀rọ̀ gbangba	nigeria
877	49457498	24 Oṣù Ògún 2019	Minimum Wage: Buhari ló kù tí yóò fẹnu ọ̀rọ̀ jóná lóri owó oṣù tuntun	nigeria
878	49457484	24 Oṣù Ògún 2019	Lai Mohammed: Àtúntò yìí kò wà láti ga àwọn iléeṣẹ́ agbóhùnsẹáfẹ́fẹ́ lọ́rùn	politics
879	49446355	23 Oṣù Ògún 2019	Igbákejì ààre Osinbajọ yan Tolani Alli gẹ́gẹ́ bíi ayàwòrán rẹ́ tuntun	nigeria
880	49398519	19 Oṣù Ògún 2019	Ekiti: Fayemi gbẹ́sẹ̀ lé èdè òyìnbó sísọ fáwọn òṣìṣẹ́ nípinlẹ̀ Ekiti	nigeria
881	49392211	19 Oṣù Ògún 2019	RevolutionNow: Falana àtàwọn míì ṣe àpérò l'Eko lẹ́yìn tí DSS kọ́kọ́ ti gbọ̀ngàn tí wọ́n fẹ́ lò pa	nigeria
882	49385845	18 Oṣù Ògún 2019	Insecurity: Buhari pàṣẹ fáwọn ológun láti yìnbọn pàwọn ọ̀daràn tó ń dààlú rú	nigeria
883	49354869	15 Oṣù Ògún 2019	Buhari: Ọwọ́ fẹ́rẹ̀ tẹ àwọn agbébọn lókè Ọya	nigeria
884	49354689	15 Oṣù Ògún 2019	Obono-Obla: Buhari ti yan Dayọ Apata lati rọ́pò Obono-Obla	nigeria
885	49341784	14 Oṣù Ògún 2019	CBN Policy: Buhari pàṣẹ fún báńkì àpapọ́ láti dẹ́kun owó ìrànwọ́ fáwọn tó ń gbé oúnjẹ wọ Nàìjíríà	nigeria
886	49303336	10 Oṣù Ògún 2019	#RevolutionNow: Ṣowore ké pe ilééjọ́ láti yọọ́ látìmọ́lé DSS nítorí ó lòdì s'ẹ́tọ̀ọ́ rẹ̀	nigeria
887	49274709	8 Oṣù Ògún 2019	Revolution Now: NLC ní bí agbófinró ṣe mú Soworẹ àti àwọn yókù rẹ̀ sí àhámọ́ tẹ ẹ̀tọ́ ọmọnìyàn lójú	nigeria
888	49274484	8 Oṣù Ògún 2019	Revolution Now: Iléejọ́ ní àjọ DSS kò láṣẹ láti ti Sowore mọ́lé ju ọjọ́ 45 lọ	nigeria
889	49274379	8 Oṣù Ògún 2019	Babangida: Èròǹgbà ọmọ Nàíjíríà pọ̀ èyí tó ṣòro láti bá pàdé	politics
890	49269575	7 Oṣù Ògún 2019	Ọlọ́pàá Eko: A ti fi Tekno sílẹ̀ àmọ́ ìwádìí sì ń lọ lọ́wọ́	nigeria
891	49260845	7 Oṣù Ògún 2019	Seyi Makinde: ₦60m ní mo gbé kalẹ̀ fún ìtọ́jú àwọn akẹ́kọ̀ọ́ ìmọ̀ òfin fún ọdún kan	entertainment
892	49246706	6 Oṣù Ògún 2019	Revolution Now: Deji Adeyanju ní ìwọ́de míràn ń bọ̀ ní Satide tí wọn kò bá fi Sowore sílẹ̀	world
893	49232173	5 Oṣù Ògún 2019	Revolution protest: Àjọ DSS ṣàlàyé ìdí tí wọ́n fi gbé Sowore	nigeria
894	49227724	4 Oṣù Ògún 2019	#Revolution March: Ìjọba Buhari ń wùwà bíi ìjọba Abacha lórí ọ̀rọ̀ Ṣoworẹ- Ṣoyinka	politics
895	49224829	4 Oṣù Ògún 2019	Asset Declaration: Gbogbo ẹni tí ó máa búra wọlẹ́ gẹ́gẹ̀ bíi Mínísítà gbudọ̀ kéde dùkìá	nigeria
896	49218525	3 Oṣù Ògún 2019	RCCG: Ọlọ́pàá Ogun dóòlà àwọn ọmọ ìjọ Redeem mẹ́rin tó kù!	nigeria
897	49208170	2 Oṣù Ògún 2019	Salawa Abẹni: ₦50 péré làwọn èèyàn fí ń pè mí fún ayẹyẹ nígbà tí mó bẹ̀rẹ̀ orin kíkọ̀	entertainment
898	49207712	2 Oṣù Ògún 2019	#DaysOfRage: Sowore ní ìwọ́de náà kò ni gbèdéke ọjọ́ tí yóò parí	nigeria
899	49202768	2 Oṣù Ògún 2019	RCCG: Àwọn Pásítọ́ ijọ Redeem márùn ún bọ́ sọ́wọ́ ajínigbé ní Ijebu Ode	nigeria
900	49181860	1 Oṣù Ògún 2019	Ooni: Ọọni àti Buhari tún ṣèpàdé fún ìgbà kejì láàrin ọ̀sẹ̀ kan	entertainment
901	49164508	30 Oṣù Agẹmọ 2019	MKO Abiola: Buhari ní Abiọla kò bá dènà ìṣòro ẹ̀sìn àti ẹ̀yá ní Nàíjíríà	politics
902	49145074	29 Oṣù Agẹmọ 2019	Presidency: Aarẹ Buhari kẹdun ikú àwọn eniyan to kagbako Boko Haram	nigeria
903	49142289	28 Oṣù Agẹmọ 2019	Ruga Settlement: Ganduje ní káwọn Fulani darandaran kúrò lápá gúúsù Nàìjíríà	nigeria
904	49140791	27 Oṣù Agẹmọ 2019	Oluwo of Iwo: Nàìjíríà, sọ́ra, ogun ń sọ ilé ọlá di ahoro!	nigeria
905	49116527	25 Oṣù Agẹmọ 2019	Oyo: Ọkùnrin mẹ́tàlá, obìnrin kan ni Makinde fi orúkọ wọn sílẹ̀	world
906	49068225	22 Oṣù Agẹmọ 2019	Fulani herdsmen: Mo ti Buhari lẹ́yìn ṣùgbọ́n ìjínigbé ìgbà gbogbo yìí náà ń kọmí lóminú	nigeria
907	49064354	21 Oṣù Agẹmọ 2019	SERAP: SERAP gbé ìjọba Nàìjíríà lọ iléẹjọ́ ọ̀daràn lágbàáyé, ICC	nigeria
908	49061487	21 Oṣù Agẹmọ 2019	Federal Cabinet: Onímọ̀ ní ewu ń bẹ lórí bí ìsàkóso ìjọba ṣe dúró rigidi	world
909	49061444	21 Oṣù Agẹmọ 2019	Osinbajo: Ààrẹ Buhari rán mi láti wá àbáyọ sí ààbò tó mẹ́hẹ	politics
910	49028189	18 Oṣù Agẹmọ 2019	RUGA: Gbogbo ọmọ Nàìjíríà ló lásẹ láti gbé ìlú tó bá wù ú - Buhari	nigeria
911	49013631	17 Oṣù Agẹmọ 2019	Minimum wage: Buhari ti buwọ́lu sísan ẹ̀kúnwó oṣù tuntun fáwọn òṣìṣẹ́ àpapọ̀	nigeria
912	49007326	16 Oṣù Agẹmọ 2019	Goodluck: Ṣèbí ajagunfẹ̀yìntì ni Buhari, o yẹ kó mọ ohun tó yẹ láti kápá ìpèníjà ààbò	politics
913	49000908	16 Oṣù Agẹmọ 2019	Dino Melaye: Ilé iṣẹ́ ọlọ́pàá yóò ṣèwádìí fídíò tí Dino ti ń náwó fún olórin kan	politics
914	49000907	16 Oṣù Agẹmọ 2019	Seyi Makinde: Gómìnà ìpínlẹ̀ Oyo kéde dúkìá tó tó #48bn	politics
915	51250268	25 Oṣù Ṣẹ́rẹ́ 2020	Minimum wage: Ìjọba Ondo gbà láti san #30,000 gẹ́gẹ́ bí owó oṣù òṣìṣẹ́ tó kéré jùlọ	world
916	51247384	25 Oṣù Ṣẹ́rẹ́ 2020	Amotekun: Àwọn gómìnà ìpínlẹ́ ẹkùn ilẹ̀ Yorùbá yoó ṣì ṣèpàdé pẹ̀lúu Ààrẹ Buhari lórí 'Àmọ̀tẹ́kùn'	politics
917	51152191	17 Oṣù Ṣẹ́rẹ́ 2020	Amotekun: Àwọn ọmọ Nàìjíríà fi iṣẹ́ rán àwọn gómìnà sí Buhari	politics
918	51094680	13 Oṣù Ṣẹ́rẹ́ 2020	Finance Bill: VAT di 7.5% láti 5% lẹ́yìn tí ààrẹ Buhari buwọ́lu àbá ètò ìnáwó	politics
919	51081355	12 Oṣù Ṣẹ́rẹ́ 2020	Hanan Buhari: Ìjọba ní Ọmọ Buhari lásẹ láti wọ bàálú Nigeria Air force	nigeria
920	51047876	9 Oṣù Ṣẹ́rẹ́ 2020	Amotekun: Fayemi ni ikọ̀ àláàbò yìí ni yóò máa ṣe àkóso ìpínlẹ̀ kọ̀ọ̀kan	politics
921	51035959	8 Oṣù Ṣẹ́rẹ́ 2020	Seyi Makinde: Ẹ ṣe àkójọpọ̀ orúkọ àwọn òǹtàjà tí àjálù bá lọ́jà Akẹ̀sán fétì ìrànwọ́	nigeria
922	51011898	6 Oṣù Ṣẹ́rẹ́ 2020	Pásítọ̀ Bakare kéde orúkọ àwọn ọ̀tá tó ń da Nàìjíríà láàmú	entertainment
923	50999896	5 Oṣù Ṣẹ́rẹ́ 2020	Asset declaration: Àjọ SERAP ń fẹ́ kí Buhari, Osinbajo, àtàwọn gómìnà kéde dúkìá wọn kọ́jọ́ méje tó pé	politics
924	50991298	4 Oṣù Ṣẹ́rẹ́ 2020	Saraki Ile Arugbo: Ipò àpọ́nlé ni mo fi Gómìnà Abdulrahman sí ṣugbọn kò hùwa àpọ́nlé	politics
925	50974949	2 Oṣù Ṣẹ́rẹ́ 2020	Anti-grazing law: Awon Fulani Darandaran Oyo ti gbe Gomina Makinde lo si ile ejo	world
926	50969809	2 Oṣù Ṣẹ́rẹ́ 2020	Ilé Arúgbó Saraki: Èyí ni ìdí tí ìjọba ìpínlẹ̀ Kwara fí wó ìlè arúgbó ní ìdàjí	nigeria
927	50959441	1 Oṣù Ṣẹ́rẹ́ 2020	Saraki vs Abdulrazaq: Àwọn arúgbó ní kí ìjọba máà ṣe wó ilé arúgbó m'áwọn lórí	sport
928	50951210	30 Oṣù Ọ̀pẹ̀ 2019	Buhari mú ayé dẹrun fún àwọn ọmọ Nàìjíríà ju àwọn ìjọba àtẹ̀yìnwá lọ- Lai Mohammed	politics
929	50915275	26 Oṣù Ọ̀pẹ̀ 2019	El-zakzaky: Ìjọba Nàìjíríà sọ ìdí tí kò fi tú El-Zakzaky sílẹ̀ pẹ̀lú Sowore àti Dasuki	politics
930	50914746	26 Oṣù Ọ̀pẹ̀ 2019	Christmas: Ìdí rè é tí Gómìnà Sanwo-Olu ṣe buwọ́lùú kí wọn tú ẹléwòn sílẹ	politics
931	50907696	25 Oṣù Ọ̀pẹ̀ 2019	Otuoke attack: Ààrẹ Buhari ní àbò wà fún ẹ̀mí ààrẹ́ àná, Goodluck Jonathan	politics
932	50896220	23 Oṣù Ọ̀pẹ̀ 2019	Sowore: Nítorí ìròyìn Sahara Reporters, Adájọ́ ní òun kò leè gbọ́ ẹjọ́ Sowore	africa
933	50863177	21 Oṣù Ọ̀pẹ̀ 2019	Mohammed Adoke: EFCC dájọ́ wíwà láhàmọ́ ọjọ́ mẹ́rìnlá fún Mínísítà ètò ìdájọ tẹ́lẹ̀	nigeria
934	50833186	18 Oṣù Ọ̀pẹ̀ 2019	Budget 2020: Wo àwọn kókó tí àwọn ọmọ Nàìjíríà ń sọ nípa àbá ìṣúná 2020 tí Buhari buwọ́lu	nigeria
935	50811866	16 Oṣù Ọ̀pẹ̀ 2019	Èèyàn méjì kù, ọlọ́pàá mú afunrasí 75 nínú làásìgbò tó bẹ́ sílẹ̀ ní àdúgbò Pákó-Aguda	health
936	50793160	14 Oṣù Ọ̀pẹ̀ 2019	Muhammadu Buhari: Olubunmi-Okogie ní Nàìjíríà ti padà s'áyé ìjọba ológun	nigeria
937	50779221	13 Oṣù Ọ̀pẹ̀ 2019	Sowore: Mínísítà fétò ìdájọ́ gba ìwé ẹjọ́ Sowore kúrò lọ́wọ́ àjọ DSS	nigeria
938	50746113	11 Oṣù Ọ̀pẹ̀ 2019	Aisha Buhari tutọ sókè fojú gbà à, ó ní kí Garba Sheu kọ́we fipolẹ́	politics
939	50739305	11 Oṣù Ọ̀pẹ̀ 2019	Punch Newspapaer: Ìjọba Nàìjíríà ní kò burú tí ẹ bá pe Ààrẹ Buhari ni 'Major General'	nigeria
940	50730920	10 Oṣù Ọ̀pẹ̀ 2019	Aàrẹ Buhari yẹ́ aga nidi Muiz Banire,ó yan Edward Adamu lalága AMCON	politics
941	50724152	10 Oṣù Ọ̀pẹ̀ 2019	Omoyele Sowore: Falana ní ìjọba fẹ́ fẹ̀sùn ìgbésúnmọ̀mí kan Sowore	world
942	50710790	10 Oṣù Ọ̀pẹ̀ 2019	Ex-governors’ pension: ilé aṣòfin Èkó láwọn kò ní ṣé bí tàwọn aṣòfin Zamfara	nigeria
943	50710339	9 Oṣù Ọ̀pẹ̀ 2019	Yobe Lawan: Wọ́n ti ní kí Baalẹ̀ Yobe lọ rọọ́kún nílé torí ẹ̀sùn pé o fipá bá ọmọdé sùn	nigeria
944	50710338	9 Oṣù Ọ̀pẹ̀ 2019	FIRS: Buhari fi orúkọ àwọn ilé ìgbímọ̀ FIRS tuntun ránṣẹ́ sí àwọn aṣòfin	nigeria
945	50709659	9 Oṣù Ọ̀pẹ̀ 2019	Mariam kàgbákò ikú lọ́wọ́ ọ̀rẹ́kùnrin rẹ òní Yahoo-yahoo tó dáná sún un lórí ẹsùn àgbèrè	nigeria
946	50697284	7 Oṣù Ọ̀pẹ̀ 2019	Aisha Buhari-Aya ààrẹ, Aisha Buhari ni ààrẹ gan kó mọ nípa ọ̀rọ̀ ìyàwò tuntun	politics
947	50691027	6 Oṣù Ọ̀pẹ̀ 2019	Rotimi Amaechi: Rotimi Amaechi, mínísítà fétò ìrìnnà ní àwọn ọmọ Nàìjíríà tí kò lóye ló já ọrẹ́ ìyà fún òun nílùú Madrid	politics
948	50683168	6 Oṣù Ọ̀pẹ̀ 2019	Sowore: Atiku Abubakar, Oby Ezekwesili, àtawọn ọmọ Nàìjíríà sọ̀rọ̀ órí ohun tójú Sowore rí ní kóòtù	politics
949	50668243	5 Oṣù Ọ̀pẹ̀ 2019	Ilé ẹjọ́ ni Uzor Kalu lu 7.65 biliọnu naira owo ilu ni kumọkumọ pẹlu ọ̀pá jìbìtì	nigeria
950	50663328	5 Oṣù Ọ̀pẹ̀ 2019	Mobolaji Johnson: Yàtọ̀ sí Onikan stadium, wo àwọn dúkìá ìlú tí a fi sọ orí àwọn akọni	nigeria
951	50654816	4 Oṣù Ọ̀pẹ̀ 2019	Buhari ṣè ìfilọ́lẹ̀ ọkọ̀ ìjagun ológun tiwantiwa ní Kaduna	nigeria
952	50640263	3 Oṣù Ọ̀pẹ̀ 2019	Saraki: Ilé ẹjọ́ ní yóò yanjú ọ̀rọ̀ lórí ilé mí tí Ìjọba gbẹ̀sẹ̀ lé	nigeria
953	50615098	30 Oṣù Bélú 2019	Rélùwéè Èkó sí Ìbàdàn: tíkẹ́ẹ̀tì ọ̀fẹ́ lẹ ó lò fún oṣù mẹ́rin gbáko- Amaechi	nigeria
954	50582908	28 Oṣù Bélú 2019	Bukola Saraki: Àìbọ̀wọ̀ f'áṣẹ ilé-ẹjọ́ n'ìgbẹ́sẹ̀ EFCC láti gba ilé mi ní Ilorin	politics
955	50575380	27 Oṣù Bélú 2019	New Minimum wage: Ìjọba Eko bẹ̀rẹ̀ sísan N35,000 gẹ́gẹ́ bí owó oṣù tó kéré jùlọ fáwọn òṣìṣẹ́	nigeria
956	50575378	27 Oṣù Bélú 2019	Oṣun State: Gómìnà Oyetola ní 167,000 yàrá ìkàwé ni òun kọ́ sí 32 iléẹ̀kọ́	politics
957	50574158	27 Oṣù Bélú 2019	Oyo 2020 Budget: Èyí ni àtúpalẹ̀ abá ìṣúná 2020 tí Seyi Makinde gbé kalẹ̀	nigeria
958	50555388	26 Oṣù Bélú 2019	LAUTECH Crisis: Makinde ní kí ìpínlẹ̀ Ọyọ gba àkóso fásitì náà ni ọ̀nà àbáyọ	politics
959	50555366	26 Oṣù Bélú 2019	Traffic gridlock: Sanwo-Olu fẹ́ sún ìrìnnà ọkọ̀ àjàgbé kúrò lọ́sàn sí òru l'Eko	politics
960	50543144	25 Oṣù Bélú 2019	'Sẹ́ríkí Fúlàní ní ìpínlẹ̀ Ọṣun ní kò sí ìdí fún àwọn darandaran láti kúrò l'Ọ́ṣun	entertainment
961	50520192	22 Oṣù Bélú 2019	Revolution Now: Sowore, Bakare gbé ọga DSS lọ sílé ẹjọ́, wọn ń bèèrè fún bílíọ̀nù kan náírà	nigeria
962	50514171	22 Oṣù Bélú 2019	Ahmed Lawan: Kó sí ǹkan tí Ààrẹ Buhari yóò fẹ́, tí mí ò ní ṣe fun	politics
963	50505829	22 Oṣù Bélú 2019	Kano Emirs: Ilé ẹjọ́ wọ́gilé ìyànsípò àwọn Emir mẹ́rin tí Ganduje yan	world
964	50495119	20 Oṣù Bélú 2019	ODF Law: Ààrẹ Buhari ní àṣà ṣíṣe igá lójú táyé yóò di ọ̀rọ̀ ìtàn láìpẹ́	nigeria
965	50491029	20 Oṣù Bélú 2019	Jonathan: Buhari ní ìwúrí ńlá nìwà ìrẹ̀lẹ̀ Goodluck Jonathan jẹ́ fún ọ̀pọ̀ èèyàn ní Nàìjíríà	politics
966	50452641	17 Oṣù Bélú 2019	Omoyele Sowore: Falana ní ìjọba ti sọ́ di àṣà láti tàpá sófin ilé-ẹjọ́ lórí àwọn tó wà látìmọ́lé	nigeria
967	50450257	17 Oṣù Bélú 2019	Fayose: Àwòrán ìgbeyàwó ọmọ Fayose táwọn èèyàn ń kẹ́kòó nípa òṣèlú lára rẹ̀	politics
968	50449797	18 Oṣù Bélú 2019	Kogi àti Bayelsa: Èsì tó jáde láti ìpínlẹ̀ Kogi	nigeria
969	50420364	14 Oṣù Bélú 2019	Seyi Makinde: Màá ṣa ipá láti mú káwọn aráàlú nígbẹkẹ̀lé nínú ìjọba mi	nigeria
970	50407749	13 Oṣù Bélú 2019	Wole Soyinka: Ohun ìtìjú ni fún Naijiria bíí ìjọba se ti Sowore mólé	entertainment
971	50375799	11 Oṣù Bélú 2019	Aàrẹ, igbákejì aàrẹ àti aàrẹ ilé ìgbìmọ̀ aṣòfin kọ̀wé fipò sílẹ̀ lọ́jọ́ kan náà	nigeria
972	50371625	11 Oṣù Bélú 2019	Omoyele Sowore: Femi Falana ní òfin ilé-ẹjọ́ ilẹ̀ òkèrè nìkan ni ìjọba lè pamọ́	nigeria
973	50346861	8 Oṣù Bélú 2019	Oyo Budget: Kọmisánà fétò ìṣúná ní ìmúṣẹ ìlérí Seyi Makinde ni ìṣúná ọdún 2020	entertainment
974	50343714	9 Oṣù Bélú 2019	A ó gbé àjọ DSS lọ ilé ẹjọ́ tí wọ́n bá kọ̀ láti tú Sowore sílẹ̀ - Falana	nigeria
975	50333958	7 Oṣù Bélú 2019	Fasola: Àwọn ọmọ Nàíjíríà kojú oro sí Fasola lórí bó ṣe ní ọ̀nà kò fi bẹ́ẹ̀ bàjẹ́	world
976	50328210	7 Oṣù Bélú 2019	Maina Court Case - A sún ìgbéjọ síwájú láti mọ ipò tí ìlera rẹ̀ wà	world
977	50322422	6 Oṣù Bélú 2019	Seyi Makinde: N kò ní yẹ ìdí àkóso aya Ajimobi wò lórí ọ̀rọ̀ SACA, ohun tó kọjá ti kọjá	nigeria
978	50312971	6 Oṣù Bélú 2019	Ibadan Torture House: Seyi Makinde ní gbogbo ẹni tó mú èèyàn nígbèkùn ní yóò kojú òfin	nigeria
979	50302000	5 Oṣù Bélú 2019	Ibadan Torture House: Seyi Makinde ṣe àbẹ̀wò sí ibùdó ìtọ́jú èèyàn 200 tí ọlọ́pàá tú sílẹ̀ ní ilé Ọlọ́rẹ	world
980	50292119	5 Oṣù Bélú 2019	Omoyele Sowore ní Apostle Suleiman o le gba onidúro òun	nigeria
981	50279410	3 Oṣù Bélú 2019	Àwọn orílẹ̀-èdè tí ààrẹ Buhari ti lọ láàrin ọdún márun	politics
982	50259828	1 Oṣù Bélú 2019	Seyi Makinde pàṣẹ kí wọ̀n dáwọ iṣẹ́ dúró lórí iṣẹ́ àgbàṣe ₦67bn òpópónà Ibadan Lagos Bye Pass	world
983	50245329	31 Oṣù Ọ̀wàrà 2019	Oshiomole: Nínú ká máa rin ìrìnàjò ilẹ òkèèrè, ọgá ṣí ní Ọbasanjọ jẹ́	nigeria
984	50244989	31 Oṣù Ọ̀wàrà 2019	Mobolaji Johnson: Olùfọkànsìn ilẹ̀ Nàìjíríà ni gómìnà àkọ́kọ́ ìpínlẹ̀ Eko - Sanwo-Olu	politics
985	50231202	30 Oṣù Ọ̀wàrà 2019	Ambode: Àwọn aṣòfin Eko kò le è wádìí mi, àwọn ló fòǹtẹ̀ lu owó tí mo ná	nigeria
986	50231201	30 Oṣù Ọ̀wàrà 2019	Operation Positive Identification: Ilé aṣòfin-ṣojú ní Buhari gbọ́dọ̀ ká iléeṣẹ́ ológun lọ́wọ́ kò lórí àyẹ̀wò ìdánimọ̀	nigeria
987	50222565	29 Oṣù Ọ̀wàrà 2019	Fake News: Lai Mohammed fa ọmọ Nàìjíríà létí lórí ìròyìn òfégè	politics
988	50204753	28 Oṣù Ọ̀wàrà 2019	Buhari Foreign Trips: Ìrìnàjò ààrẹ Buhari sílẹ̀ òkèèrè kò nípa kankan lórí ọrọ̀-ajé Nàijíríà	nigeria
989	50198332	27 Oṣù Ọ̀wàrà 2019	Ambode: Ilé aṣòfin Eko ní kí gómìnà àná wá wí tẹnu rẹ̀ lórí owó ọkọ̀ BRT	politics
990	50198265	27 Oṣù Ọ̀wàrà 2019	Prepaid Meter: Ọmọ Nàíjíríà figbe ta pé owó iná táwọn ń san ju iná táwọn ń lò lọ	world
991	50193236	26 Oṣù Ọ̀wàrà 2019	Pius Adesanmi: Òní ni ẹ̀bí akọni Pius Adesanmi n ṣètò ìkẹyìn fún ogbontarigi náà	nigeria
992	50121037	21 Oṣù Ọ̀wàrà 2019	Kogi Crisis: Abaribe ní ìpìlẹ̀ Nàíjíríà ń mì pẹ̀lú ìwà ọ̀yájú sí ofìn ní Kogi	nigeria
993	50117418	21 Oṣù Ọ̀wàrà 2019	Army: Ọkọ mẹ́sàn-án tó kún fún àpò ẹja la gbà lọ́wọ́ Boko Haram	nigeria
994	50114241	20 Oṣù Ọ̀wàrà 2019	Yemi Osinbajo: Seyi Makinde, mo gbà fún ọ lórí ẹ̀kọ́ ọ̀fẹ́ tó o ṣe l‘Ọyọ	politics
995	50114240	20 Oṣù Ọ̀wàrà 2019	Adebutu: Buhari rọ Odole tuntun láti mú kí ìfẹ́ jọba láàrin Yorùbá àti ẹ̀yà míràn	politics
